time,gFx,gFy,gFz,TgF
20.767000,-0.0599,0.9190,0.0877,0.925
20.771000,-0.0602,0.9187,0.0905,0.925
20.771000,-0.0619,0.9183,0.0931,0.925
20.774000,-0.0653,0.9182,0.0951,0.925
20.776000,-0.0682,0.9182,0.0960,0.926
20.778000,-0.0714,0.9181,0.0972,0.926
20.779000,-0.0755,0.9188,0.0976,0.927
20.781000,-0.0790,0.9204,0.0982,0.929
20.783000,-0.0824,0.9219,0.0993,0.931
20.787000,-0.0862,0.9231,0.0996,0.932
20.788000,-0.0897,0.9245,0.0994,0.934
20.790000,-0.0917,0.9269,0.1000,0.937
20.792000,-0.0932,0.9305,0.1016,0.941
20.794000,-0.0946,0.9338,0.1037,0.944
20.795000,-0.0943,0.9373,0.1073,0.948
20.797000,-0.0940,0.9417,0.1119,0.953
20.799000,-0.0936,0.9459,0.1175,0.958
20.801000,-0.0929,0.9511,0.1234,0.964
20.804000,-0.0932,0.9577,0.1291,0.971
20.806000,-0.0948,0.9650,0.1338,0.979
20.808000,-0.0970,0.9724,0.1373,0.987
20.810000,-0.0990,0.9784,0.1397,0.993
20.812000,-0.1003,0.9828,0.1406,0.998
20.813000,-0.1016,0.9874,0.1424,1.003
20.815000,-0.1051,0.9914,0.1453,1.008
20.818000,-0.1153,0.9953,0.1491,1.013
20.825000,-0.1874,0.9974,0.1513,1.026
20.826000,-0.2661,1.0005,0.1495,1.046
20.827000,-0.2701,1.0040,0.1456,1.050
20.827000,-0.2267,1.0052,0.1499,1.041
20.828000,-0.1693,1.0031,0.1619,1.030
20.835000,-0.1149,0.9996,0.1634,1.019
20.836000,-0.0693,0.9944,0.1575,1.009
20.836000,-0.0348,0.9898,0.1533,1.002
20.836000,-0.0151,0.9868,0.1575,0.999
20.843000,-0.0137,0.9843,0.1633,0.998
20.844000,-0.0419,0.9816,0.1640,0.996
20.845000,-0.0853,0.9819,0.1618,0.999
20.845000,-0.1058,0.9854,0.1613,1.004
20.846000,-0.1178,0.9881,0.1674,1.009
20.847000,-0.1262,0.9904,0.1728,1.013
20.850000,-0.1305,0.9915,0.1758,1.015
20.852000,-0.1338,0.9915,0.1751,1.016
20.856000,-0.1346,0.9898,0.1734,1.014
20.857000,-0.1326,0.9877,0.1721,1.011
20.858000,-0.1299,0.9874,0.1714,1.011
20.859000,-0.1282,0.9862,0.1663,1.008
20.862000,-0.1259,0.9854,0.1574,1.006
20.863000,-0.1244,0.9853,0.1530,1.005
20.865000,-0.1213,0.9859,0.1542,1.005
20.867000,-0.1168,0.9873,0.1565,1.006
20.871000,-0.1106,0.9893,0.1573,1.008
20.872000,-0.1072,0.9900,0.1600,1.009
20.874000,-0.1073,0.9907,0.1615,1.009
20.876000,-0.1100,0.9922,0.1651,1.012
20.878000,-0.1140,0.9944,0.1687,1.015
20.879000,-0.1205,0.9975,0.1735,1.020
20.883000,-0.1271,1.0000,0.1765,1.023
20.883000,-0.1338,1.0021,0.1753,1.026
20.886000,-0.1397,1.0032,0.1778,1.028
20.889000,-0.1447,1.0049,0.1789,1.031
20.895000,-0.1486,1.0065,0.1744,1.032
20.895000,-0.1537,1.0085,0.1702,1.034
20.896000,-0.1586,1.0093,0.1693,1.036
20.897000,-0.1635,1.0098,0.1677,1.037
20.898000,-0.1678,1.0107,0.1650,1.038
20.900000,-0.1706,1.0111,0.1645,1.038
20.902000,-0.1724,1.0118,0.1645,1.039
20.905000,-0.1739,1.0132,0.1634,1.041
20.906000,-0.1738,1.0132,0.1613,1.041
20.908000,-0.1730,1.0136,0.1591,1.040
20.910000,-0.1721,1.0144,0.1573,1.041
20.912000,-0.1708,1.0149,0.1570,1.041
20.913000,-0.1706,1.0142,0.1577,1.040
20.917000,-0.1715,1.0139,0.1587,1.040
20.918000,-0.1726,1.0128,0.1614,1.040
20.921000,-0.1736,1.0114,0.1644,1.039
20.922000,-0.1747,1.0100,0.1682,1.039
20.924000,-0.1744,1.0097,0.1725,1.039
20.926000,-0.1738,1.0093,0.1746,1.039
20.927000,-0.1731,1.0089,0.1751,1.039
20.930000,-0.1730,1.0091,0.1725,1.038
20.931000,-0.1718,1.0088,0.1691,1.037
20.934000,-0.1700,1.0087,0.1653,1.036
20.935000,-0.1688,1.0091,0.1605,1.036
20.939000,-0.1686,1.0090,0.1543,1.035
20.940000,-0.1688,1.0091,0.1474,1.034
20.942000,-0.1691,1.0085,0.1409,1.032
20.945000,-0.1701,1.0074,0.1357,1.031
20.945000,-0.1725,1.0056,0.1319,1.029
20.949000,-0.1749,1.0034,0.1294,1.027
20.949000,-0.1755,1.0014,0.1270,1.025
20.952000,-0.1750,0.9989,0.1252,1.022
20.958000,-0.1754,0.9958,0.1234,1.019
20.958000,-0.1767,0.9931,0.1221,1.016
20.959000,-0.1789,0.9895,0.1195,1.013
20.960000,-0.1813,0.9868,0.1160,1.010
20.965000,-0.1835,0.9839,0.1123,1.007
20.966000,-0.1865,0.9822,0.1089,1.006
20.966000,-0.1913,0.9824,0.1063,1.006
20.968000,-0.1972,0.9832,0.1034,1.008
20.975000,-0.2032,0.9844,0.0995,1.010
20.975000,-0.2079,0.9858,0.0957,1.012
20.976000,-0.2109,0.9866,0.0930,1.013
20.977000,-0.2145,0.9882,0.0921,1.015
20.977000,-0.2170,0.9895,0.0927,1.017
20.980000,-0.2183,0.9907,0.0940,1.019
20.983000,-0.2196,0.9911,0.0961,1.020
20.983000,-0.2211,0.9912,0.0969,1.020
20.986000,-0.2233,0.9920,0.0967,1.021
20.988000,-0.2266,0.9924,0.0954,1.022
20.991000,-0.2314,0.9934,0.0932,1.024
20.991000,-0.2359,0.9936,0.0918,1.025
20.994000,-0.2405,0.9941,0.0913,1.027
20.996000,-0.2424,0.9942,0.0908,1.027
20.997000,-0.2456,0.9940,0.0880,1.028
21.000000,-0.2474,0.9923,0.0839,1.026
21.002000,-0.2501,0.9906,0.0794,1.025
21.004000,-0.2540,0.9879,0.0763,1.023
21.006000,-0.2559,0.9863,0.0746,1.022
21.008000,-0.2562,0.9843,0.0741,1.020
21.009000,-0.2562,0.9822,0.0744,1.018
21.012000,-0.2565,0.9794,0.0754,1.015
21.014000,-0.2550,0.9780,0.0766,1.014
21.015000,-0.2529,0.9772,0.0762,1.012
21.017000,-0.2512,0.9759,0.0738,1.010
21.020000,-0.2501,0.9740,0.0705,1.008
21.022000,-0.2491,0.9742,0.0665,1.008
21.024000,-0.2469,0.9751,0.0623,1.008
21.026000,-0.2454,0.9754,0.0584,1.007
21.028000,-0.2405,0.9772,0.0570,1.008
21.030000,-0.2357,0.9811,0.0569,1.011
21.031000,-0.2328,0.9858,0.0585,1.015
21.036000,-0.2311,0.9908,0.0602,1.019
21.037000,-0.2293,0.9956,0.0619,1.024
21.039000,-0.2271,0.9995,0.0652,1.027
21.046000,-0.2265,1.0021,0.0710,1.030
21.046000,-0.2265,1.0055,0.0792,1.034
21.047000,-0.2277,1.0088,0.0861,1.038
21.047000,-0.2286,1.0114,0.0900,1.041
21.048000,-0.2307,1.0156,0.0936,1.046
21.052000,-0.2315,1.0211,0.0973,1.052
21.053000,-0.2263,1.0271,0.1019,1.057
21.054000,-0.2164,1.0316,0.1054,1.059
21.057000,-0.2087,1.0323,0.1077,1.059
21.058000,-0.2041,1.0318,0.1110,1.058
21.060000,-0.2003,1.0306,0.1177,1.056
21.062000,-0.1974,1.0300,0.1260,1.056
21.064000,-0.1925,1.0307,0.1323,1.057
21.066000,-0.1877,1.0313,0.1369,1.057
21.067000,-0.1836,1.0323,0.1427,1.058
21.070000,-0.1822,1.0333,0.1488,1.060
21.072000,-0.1813,1.0339,0.1544,1.061
21.074000,-0.1796,1.0334,0.1590,1.061
21.078000,-0.1785,1.0321,0.1662,1.060
21.079000,-0.1766,1.0295,0.1740,1.059
21.079000,-0.1754,1.0261,0.1807,1.057
21.081000,-0.1741,1.0215,0.1840,1.052
21.083000,-0.1730,1.0167,0.1856,1.048
21.085000,-0.1732,1.0113,0.1874,1.043
21.089000,-0.1730,1.0063,0.1905,1.039
21.089000,-0.1751,1.0010,0.1945,1.035
21.092000,-0.1779,0.9956,0.2000,1.031
21.094000,-0.1803,0.9899,0.2072,1.027
21.095000,-0.1798,0.9838,0.2134,1.023
21.097000,-0.1797,0.9789,0.2177,1.019
21.099000,-0.1800,0.9736,0.2202,1.014
21.101000,-0.1797,0.9688,0.2201,1.010
21.104000,-0.1805,0.9648,0.2202,1.006
21.110000,-0.1818,0.9597,0.2197,1.001
21.110000,-0.1824,0.9541,0.2167,0.995
21.110000,-0.1836,0.9492,0.2150,0.990
21.112000,-0.1879,0.9442,0.2152,0.986
21.115000,-0.1932,0.9399,0.2147,0.983
21.116000,-0.1991,0.9358,0.2140,0.980
21.118000,-0.2029,0.9336,0.2139,0.979
21.119000,-0.2118,0.9297,0.2114,0.977
21.124000,-0.2201,0.9257,0.2062,0.974
21.125000,-0.2277,0.9224,0.1995,0.971
21.126000,-0.2338,0.9188,0.1939,0.968
21.129000,-0.2392,0.9161,0.1885,0.965
21.130000,-0.2423,0.9126,0.1830,0.962
21.132000,-0.2444,0.9088,0.1787,0.958
21.134000,-0.2465,0.9049,0.1768,0.954
21.135000,-0.2475,0.9016,0.1773,0.952
21.139000,-0.2464,0.9000,0.1789,0.950
21.140000,-0.2461,0.8982,0.1790,0.948
21.142000,-0.2456,0.8966,0.1781,0.947
21.145000,-0.2433,0.8951,0.1766,0.944
21.146000,-0.2416,0.8943,0.1758,0.943
21.147000,-0.2390,0.8938,0.1766,0.942
21.149000,-0.2358,0.8937,0.1791,0.941
21.151000,-0.2330,0.8947,0.1839,0.943
21.153000,-0.2301,0.8961,0.1899,0.944
21.156000,-0.2278,0.8974,0.1956,0.946
21.158000,-0.2255,0.8992,0.2016,0.949
21.163000,-0.2232,0.9009,0.2066,0.951
21.163000,-0.2207,0.9029,0.2100,0.953
21.163000,-0.2183,0.9051,0.2128,0.955
21.165000,-0.2154,0.9053,0.2169,0.956
21.167000,-0.2120,0.9051,0.2210,0.955
21.169000,-0.2092,0.9040,0.2255,0.955
21.172000,-0.2073,0.9036,0.2302,0.955
21.174000,-0.2069,0.9020,0.2346,0.955
21.175000,-0.2075,0.8991,0.2414,0.954
21.178000,-0.2082,0.8957,0.2499,0.953
21.179000,-0.2085,0.8926,0.2585,0.952
21.181000,-0.2098,0.8900,0.2665,0.952
21.183000,-0.2123,0.8864,0.2720,0.951
21.185000,-0.2147,0.8833,0.2721,0.949
21.187000,-0.2178,0.8807,0.2711,0.947
21.190000,-0.2222,0.8774,0.2712,0.945
21.191000,-0.2408,0.8759,0.2704,0.948
21.194000,-0.3015,0.8747,0.2657,0.963
21.195000,-0.3402,0.8718,0.2572,0.971
21.198000,-0.3358,0.8703,0.2482,0.965
21.199000,-0.3097,0.8667,0.2437,0.952
21.201000,-0.2794,0.8606,0.2429,0.937
21.203000,-0.2507,0.8538,0.2359,0.921
21.206000,-0.2253,0.8471,0.2257,0.905
21.208000,-0.2050,0.8431,0.2230,0.896
21.209000,-0.1944,0.8396,0.2277,0.891
21.212000,-0.1945,0.8377,0.2311,0.890
21.213000,-0.2001,0.8351,0.2309,0.889
21.215000,-0.2053,0.8332,0.2298,0.888
21.217000,-0.2095,0.8321,0.2325,0.889
21.219000,-0.2138,0.8312,0.2373,0.890
21.223000,-0.2215,0.8289,0.2402,0.891
21.224000,-0.2311,0.8242,0.2397,0.889
21.226000,-0.2419,0.8199,0.2361,0.887
21.228000,-0.2523,0.8150,0.2345,0.885
21.229000,-0.2605,0.8091,0.2342,0.882
21.231000,-0.2675,0.8027,0.2335,0.878
21.233000,-0.2714,0.7960,0.2322,0.872
21.235000,-0.2707,0.7901,0.2333,0.867
21.237000,-0.2675,0.7834,0.2358,0.861
21.240000,-0.2655,0.7795,0.2368,0.857
21.241000,-0.2625,0.7720,0.2378,0.849
21.244000,-0.2623,0.7645,0.2358,0.842
21.246000,-0.2658,0.7569,0.2329,0.835
21.247000,-0.2708,0.7488,0.2308,0.829
21.249000,-0.2779,0.7393,0.2312,0.823
21.251000,-0.2870,0.7299,0.2319,0.818
21.254000,-0.2955,0.7209,0.2324,0.813
21.260000,-0.3004,0.7115,0.2320,0.806
21.261000,-0.3003,0.7023,0.2308,0.798
21.261000,-0.2938,0.6927,0.2286,0.786
21.261000,-0.2828,0.6833,0.2261,0.773
21.268000,-0.2694,0.6727,0.2233,0.758
21.269000,-0.2586,0.6623,0.2214,0.745
21.270000,-0.2537,0.6529,0.2214,0.735
21.270000,-0.2539,0.6450,0.2224,0.728
21.272000,-0.2591,0.6377,0.2240,0.724
21.275000,-0.2670,0.6325,0.2264,0.723
21.276000,-0.2778,0.6284,0.2271,0.724
21.278000,-0.2927,0.6255,0.2263,0.727
21.279000,-0.3079,0.6245,0.2248,0.732
21.282000,-0.3182,0.6246,0.2213,0.735
21.283000,-0.3236,0.6249,0.2204,0.737
21.285000,-0.3210,0.6263,0.2200,0.737
21.287000,-0.3120,0.6281,0.2198,0.735
21.290000,-0.2992,0.6307,0.2198,0.732
21.291000,-0.2873,0.6340,0.2222,0.731
21.294000,-0.2784,0.6369,0.2287,0.732
21.295000,-0.2760,0.6395,0.2377,0.736
21.298000,-0.2790,0.6426,0.2469,0.743
21.300000,-0.2849,0.6443,0.2566,0.750
21.301000,-0.2925,0.6460,0.2664,0.758
21.303000,-0.2981,0.6481,0.2737,0.764
21.307000,-0.3003,0.6511,0.2811,0.770
21.309000,-0.3000,0.6524,0.2886,0.774
21.310000,-0.2988,0.6545,0.2950,0.778
21.312000,-0.2984,0.6570,0.2994,0.781
21.314000,-0.2994,0.6584,0.3032,0.784
21.315000,-0.3007,0.6598,0.3079,0.788
21.317000,-0.3026,0.6611,0.3135,0.792
21.319000,-0.3021,0.6613,0.3211,0.795
21.321000,-0.2998,0.6602,0.3273,0.796
21.325000,-0.2940,0.6581,0.3308,0.793
21.326000,-0.2876,0.6566,0.3339,0.791
21.327000,-0.2819,0.6547,0.3385,0.789
21.330000,-0.2779,0.6528,0.3437,0.788
21.331000,-0.2746,0.6502,0.3506,0.788
21.334000,-0.2747,0.6485,0.3577,0.790
21.335000,-0.2771,0.6469,0.3632,0.792
21.338000,-0.2837,0.6478,0.3677,0.797
21.341000,-0.2918,0.6502,0.3703,0.803
21.342000,-0.2975,0.6532,0.3719,0.808
21.344000,-0.3009,0.6573,0.3766,0.815
21.346000,-0.3014,0.6601,0.3806,0.819
21.348000,-0.2985,0.6610,0.3847,0.821
21.349000,-0.2933,0.6623,0.3895,0.822
21.351000,-0.2884,0.6640,0.3940,0.824
21.353000,-0.2851,0.6668,0.3962,0.826
21.358000,-0.2836,0.6706,0.3965,0.829
21.360000,-0.2823,0.6743,0.3943,0.831
21.360000,-0.2803,0.6758,0.3944,0.831
21.362000,-0.2788,0.6755,0.3951,0.831
21.364000,-0.2762,0.6742,0.3960,0.829
21.366000,-0.2750,0.6733,0.3968,0.829
21.374000,-0.2744,0.6736,0.3982,0.829
21.374000,-0.2742,0.6731,0.3945,0.827
21.375000,-0.2733,0.6731,0.3900,0.825
21.375000,-0.2729,0.6722,0.3900,0.824
21.376000,-0.2740,0.6693,0.3926,0.823
21.378000,-0.2782,0.6613,0.3945,0.819
21.380000,-0.2802,0.6582,0.3953,0.817
21.382000,-0.2849,0.6511,0.3971,0.814
21.384000,-0.2881,0.6446,0.3971,0.810
21.385000,-0.2916,0.6376,0.3967,0.806
21.387000,-0.2927,0.6290,0.3973,0.800
21.397000,-0.2896,0.6195,0.3957,0.790
21.398000,-0.2849,0.6073,0.3909,0.776
21.398000,-0.2767,0.6124,0.3891,0.777
21.398000,-0.2742,0.6431,0.3921,0.802
21.399000,-0.2725,0.6693,0.3982,0.825
21.400000,-0.2701,0.6894,0.4028,0.843
21.402000,-0.2654,0.7038,0.4041,0.854
21.404000,-0.2613,0.7137,0.4058,0.862
21.406000,-0.2594,0.7215,0.4086,0.869
21.421000,-0.2566,0.7273,0.4112,0.874
21.422000,-0.2533,0.7333,0.4128,0.879
21.423000,-0.2517,0.7385,0.4151,0.884
21.423000,-0.2495,0.7436,0.4182,0.889
21.424000,-0.2486,0.7486,0.4216,0.894
21.424000,-0.2472,0.7538,0.4243,0.900
21.425000,-0.2454,0.7579,0.4284,0.904
21.425000,-0.2444,0.7628,0.4353,0.912
21.425000,-0.2445,0.7670,0.4418,0.918
21.426000,-0.2463,0.7702,0.4475,0.924
21.429000,-0.2498,0.7725,0.4540,0.930
21.431000,-0.2552,0.7728,0.4590,0.934
21.432000,-0.2591,0.7720,0.4616,0.936
21.434000,-0.2607,0.7696,0.4625,0.935
21.436000,-0.2612,0.7665,0.4624,0.932
21.437000,-0.2171,0.7672,0.4630,0.922
21.442000,-0.1394,0.7719,0.4656,0.912
21.442000,-0.0981,0.7722,0.4713,0.910
21.443000,-0.0957,0.7639,0.4758,0.905
21.446000,-0.1157,0.7522,0.4722,0.896
21.447000,-0.1470,0.7418,0.4721,0.892
21.449000,-0.1850,0.7325,0.4806,0.895
21.451000,-0.2273,0.7237,0.4881,0.902
21.453000,-0.2660,0.7157,0.4877,0.906
21.455000,-0.2967,0.7104,0.4833,0.909
21.458000,-0.3142,0.7086,0.4797,0.912
21.460000,-0.3218,0.7097,0.4756,0.913
21.462000,-0.3223,0.7137,0.4723,0.915
21.464000,-0.3204,0.7198,0.4699,0.917
21.467000,-0.3162,0.7280,0.4684,0.922
21.467000,-0.3108,0.7360,0.4682,0.926
21.469000,-0.3037,0.7447,0.4686,0.931
21.471000,-0.2949,0.7522,0.4659,0.933
21.476000,-0.2835,0.7595,0.4618,0.933
21.477000,-0.2707,0.7673,0.4577,0.934
21.478000,-0.2562,0.7762,0.4532,0.935
21.480000,-0.2433,0.7856,0.4495,0.937
21.481000,-0.2328,0.7965,0.4476,0.943
21.484000,-0.2293,0.8019,0.4467,0.946
21.485000,-0.2237,0.8121,0.4471,0.954
21.487000,-0.2203,0.8226,0.4518,0.964
21.490000,-0.2197,0.8319,0.4596,0.975
21.492000,-0.2200,0.8402,0.4672,0.986
21.494000,-0.2249,0.8482,0.4766,0.999
21.495000,-0.2361,0.8567,0.4870,1.013
21.498000,-0.2486,0.8645,0.4953,1.027
21.501000,-0.2578,0.8730,0.5032,1.040
21.501000,-0.2640,0.8814,0.5120,1.053
21.503000,-0.2655,0.8893,0.5217,1.065
21.505000,-0.2614,0.8982,0.5316,1.076
21.510000,-0.2516,0.9081,0.5388,1.085
21.510000,-0.2383,0.9184,0.5450,1.094
21.512000,-0.2253,0.9279,0.5518,1.103
21.514000,-0.2149,0.9364,0.5600,1.112
21.516000,-0.2079,0.9437,0.5682,1.121
21.517000,-0.2046,0.9487,0.5756,1.128
21.519000,-0.2048,0.9498,0.5825,1.133
21.521000,-0.2081,0.9488,0.5836,1.133
21.530000,-0.2194,0.9442,0.5734,1.126
21.531000,-0.2407,0.9382,0.5521,1.115
21.531000,-0.2716,0.9310,0.5199,1.100
21.531000,-0.3152,0.9225,0.4759,1.085
21.532000,-0.3680,0.9123,0.4593,1.086
21.534000,-0.4152,0.8980,0.4837,1.101
21.536000,-0.4294,0.8819,0.5166,1.109
21.538000,-0.4143,0.8658,0.5463,1.104
21.539000,-0.4007,0.8539,0.5769,1.106
21.555000,-0.3810,0.8468,0.6021,1.107
21.557000,-0.3673,0.8455,0.6173,1.109
21.558000,-0.3516,0.8460,0.6248,1.109
21.559000,-0.3341,0.8503,0.6388,1.115
21.559000,-0.3198,0.8567,0.6488,1.121
21.559000,-0.3097,0.8651,0.6517,1.127
21.560000,-0.3021,0.8754,0.6530,1.133
21.560000,-0.2979,0.8862,0.6516,1.140
21.560000,-0.2967,0.8962,0.6485,1.145
21.561000,-0.2988,0.9050,0.6512,1.154
21.566000,-0.3061,0.9120,0.6530,1.163
21.568000,-0.3171,0.9166,0.6522,1.169
21.568000,-0.3313,0.9197,0.6562,1.177
21.569000,-0.3474,0.9229,0.6633,1.188
21.570000,-0.3652,0.9252,0.6706,1.200
21.572000,-0.3830,0.9285,0.6808,1.213
21.577000,-0.4012,0.9331,0.6916,1.229
21.578000,-0.4205,0.9391,0.7010,1.245
21.579000,-0.4395,0.9468,0.7120,1.264
21.580000,-0.4596,0.9562,0.7230,1.284
21.581000,-0.4801,0.9661,0.7312,1.303
21.584000,-0.4991,0.9774,0.7382,1.323
21.585000,-0.5175,0.9879,0.7431,1.340
21.587000,-0.5339,0.9993,0.7457,1.356
21.589000,-0.5487,1.0092,0.7481,1.371
21.592000,-0.5627,1.0176,0.7495,1.383
21.595000,-0.5734,1.0236,0.7504,1.393
21.595000,-0.5844,1.0281,0.7507,1.401
21.598000,-0.5958,1.0311,0.7514,1.408
21.600000,-0.6059,1.0327,0.7533,1.415
21.601000,-0.6156,1.0326,0.7549,1.420
21.603000,-0.6253,1.0307,0.7566,1.423
21.605000,-0.6290,1.0290,0.7569,1.424
21.609000,-0.6361,1.0250,0.7575,1.424
21.610000,-0.6443,1.0208,0.7575,1.425
21.611000,-0.6514,1.0161,0.7555,1.424
21.614000,-0.6577,1.0110,0.7527,1.422
21.615000,-0.6631,1.0043,0.7500,1.418
21.617000,-0.6691,0.9959,0.7478,1.414
21.619000,-0.6732,0.9880,0.7468,1.410
21.621000,-0.6743,0.9808,0.7454,1.404
21.624000,-0.6736,0.9718,0.7430,1.396
21.626000,-0.6725,0.9622,0.7424,1.389
21.628000,-0.6746,0.9524,0.7428,1.383
21.634000,-0.6770,0.9437,0.7409,1.378
21.634000,-0.6784,0.9342,0.7368,1.370
21.634000,-0.6800,0.9251,0.7324,1.362
21.635000,-0.6827,0.9168,0.7295,1.356
21.637000,-0.6860,0.9086,0.7277,1.351
21.640000,-0.6897,0.8986,0.7254,1.345
21.643000,-0.6946,0.8897,0.7231,1.340
21.644000,-0.6988,0.8817,0.7213,1.336
21.646000,-0.7015,0.8730,0.7168,1.330
21.648000,-0.7024,0.8640,0.7108,1.321
21.650000,-0.7014,0.8548,0.7056,1.312
21.651000,-0.6995,0.8489,0.7030,1.305
21.654000,-0.6949,0.8445,0.7020,1.300
21.655000,-0.6884,0.8411,0.7025,1.294
21.659000,-0.6857,0.8395,0.7012,1.291
21.660000,-0.6982,0.8381,0.6868,1.289
21.662000,-0.7465,0.8411,0.6690,1.309
21.664000,-0.8142,0.8517,0.6570,1.349
21.666000,-0.8750,0.8615,0.6469,1.388
21.668000,-0.9143,0.8707,0.6427,1.417
21.669000,-0.9342,0.8778,0.6430,1.434
21.671000,-0.9405,0.8821,0.6401,1.440
21.674000,-0.9381,0.8834,0.6343,1.436
21.684000,-0.9280,0.8841,0.6215,1.424
21.685000,-0.9120,0.8832,0.6062,1.407
21.685000,-0.8903,0.8804,0.5916,1.385
21.686000,-0.8647,0.8772,0.5767,1.360
21.687000,-0.8400,0.8718,0.5636,1.335
21.687000,-0.8159,0.8645,0.5528,1.311
21.689000,-0.7910,0.8565,0.5446,1.287
21.690000,-0.7684,0.8499,0.5392,1.266
21.705000,-0.7502,0.8455,0.5358,1.251
21.706000,-0.7363,0.8430,0.5320,1.239
21.707000,-0.7232,0.8412,0.5295,1.229
21.707000,-0.7085,0.8395,0.5364,1.222
21.707000,-0.6934,0.8395,0.5414,1.216
21.708000,-0.6765,0.8416,0.5398,1.207
21.708000,-0.6591,0.8466,0.5407,1.201
21.708000,-0.6445,0.8539,0.5448,1.201
21.709000,-0.6318,0.8609,0.5466,1.200
21.717000,-0.6212,0.8678,0.5519,1.201
21.719000,-0.6196,0.8757,0.5541,1.207
21.720000,-0.6164,0.8824,0.5510,1.209
21.720000,-0.6046,0.8871,0.5498,1.206
21.720000,-0.5887,0.8916,0.5472,1.200
21.721000,-0.5760,0.8962,0.5491,1.198
21.722000,-0.5644,0.8991,0.5519,1.196
21.724000,-0.5517,0.9004,0.5493,1.190
21.726000,-0.5383,0.9009,0.5474,1.184
21.729000,-0.5312,0.9008,0.5447,1.179
21.730000,-0.5155,0.9010,0.5374,1.169
21.731000,-0.4968,0.9001,0.5232,1.154
21.734000,-0.4741,0.8982,0.5122,1.138
21.735000,-0.4532,0.8954,0.5037,1.123
21.737000,-0.4332,0.8912,0.4956,1.108
21.739000,-0.4093,0.8868,0.5042,1.099
21.742000,-0.3848,0.8858,0.5048,1.090
21.744000,-0.3621,0.8867,0.5033,1.082
21.745000,-0.3469,0.8875,0.5008,1.077
21.747000,-0.3390,0.8862,0.4957,1.071
21.750000,-0.3319,0.8821,0.4871,1.061
21.751000,-0.3296,0.8775,0.4728,1.050
21.753000,-0.3302,0.8713,0.4600,1.039
21.755000,-0.3336,0.8654,0.4535,1.032
21.757000,-0.3355,0.8601,0.4471,1.026
21.760000,-0.3335,0.8561,0.4359,1.017
21.762000,-0.3278,0.8539,0.4190,1.006
21.763000,-0.3247,0.8579,0.4067,1.003
21.765000,-0.3221,0.8646,0.3890,1.001
21.768000,-0.3124,0.8764,0.3698,1.001
21.769000,-0.2904,0.9043,0.3658,1.018
21.771000,-0.2347,1.0137,0.3084,1.085
21.773000,-0.1650,1.2038,0.1883,1.230
21.776000,-0.1263,1.3441,0.3365,1.391
21.779000,-0.1494,1.4239,0.5131,1.521
21.779000,-0.2207,1.4550,0.4366,1.535
21.781000,-0.2688,1.5005,0.5363,1.616
21.783000,-0.2918,1.5788,0.6497,1.732
21.785000,-0.3154,1.6418,0.4440,1.730
21.787000,-0.3542,1.6670,0.1625,1.712
21.789000,-0.4380,1.6574,0.1466,1.721
21.791000,-0.5442,1.6031,0.1713,1.702
21.794000,-0.6029,1.5459,0.0808,1.661
21.797000,-0.6340,1.5120,-0.0146,1.640
21.798000,-0.6638,1.4862,-0.1000,1.631
21.800000,-0.6941,1.4637,-0.1247,1.625
21.801000,-0.7163,1.4353,-0.1129,1.608
21.803000,-0.7199,1.3959,-0.1548,1.578
21.806000,-0.7111,1.3616,-0.1617,1.545
21.813000,-0.6991,1.3379,-0.1297,1.515
21.814000,-0.6777,1.3242,-0.0971,1.491
21.815000,-0.6416,1.3141,-0.0780,1.464
21.815000,-0.5862,1.3133,-0.1327,1.444
21.816000,-0.5399,1.3364,-0.0414,1.442
21.818000,-0.5028,1.3596,0.0339,1.450
21.823000,-0.4701,1.3788,0.0147,1.457
21.824000,-0.4430,1.3965,0.0168,1.465
21.824000,-0.4188,1.4053,0.0271,1.467
21.842000,-0.3857,1.4065,0.0268,1.459
21.843000,-0.3461,1.3824,0.0212,1.425
21.844000,-0.3573,1.2848,0.0461,1.334
21.845000,-0.4453,1.1382,0.0438,1.223
21.845000,-0.5115,0.9794,0.0501,1.106
21.846000,-0.5414,0.8517,0.0430,1.010
21.846000,-0.5489,0.7370,0.0066,0.919
21.846000,-0.5847,0.6195,0.0428,0.853
21.846000,-0.6046,0.5324,0.0410,0.807
21.847000,-0.5774,0.5236,0.0037,0.779
21.847000,-0.5100,0.5852,0.0135,0.776
21.848000,-0.4360,0.6760,0.0404,0.805
21.850000,-0.4025,0.7060,0.0460,0.814
21.852000,-0.2618,0.7131,0.0652,0.762
21.854000,-0.1004,0.6953,0.0889,0.708
21.855000,-0.0236,0.6700,0.1208,0.681
21.857000,0.0098,0.6466,0.2333,0.687
21.861000,0.0040,0.6374,0.3316,0.718
21.862000,-0.0402,0.6408,0.3233,0.719
21.864000,-0.0942,0.6531,0.3057,0.727
21.865000,-0.1480,0.6657,0.3036,0.746
21.868000,-0.1974,0.6737,0.3179,0.771
21.870000,-0.2444,0.6725,0.3416,0.793
21.872000,-0.2843,0.6544,0.3601,0.799
21.874000,-0.3218,0.6141,0.3822,0.792
21.878000,-0.3702,0.5728,0.4215,0.802
21.879000,-0.4001,0.5505,0.4549,0.819
21.880000,-0.4057,0.5438,0.4514,0.815
21.882000,-0.4152,0.5377,0.4354,0.807
