time,X_value,Y_value,Z_value
2.5792,-0.03499,0.01155,-0.01240
2.5815,-0.02155,0.02214,-0.01934
2.5870,-0.00108,0.01719,-0.01195
2.5892,0.00137,0.00755,0.00240
2.5977,0.00138,-0.00320,0.00235
2.5979,0.00503,-0.01624,-0.02022
2.6015,-0.01044,-0.03392,-0.01533
2.6223,-0.02813,-0.04196,0.00745
2.6225,-0.04451,-0.04755,-0.00326
2.6226,-0.05960,-0.04954,-0.00912
2.6228,-0.06505,-0.03963,-0.00183
2.6235,-0.07526,-0.02030,0.00185
2.6256,-0.06874,-0.01775,0.02672
2.6292,-0.07062,-0.00571,0.04175
2.6328,-0.07953,-0.00802,0.04358
2.6418,-0.07771,0.00278,0.04515
2.6420,-0.07351,0.00992,0.02770
2.6459,-0.06580,0.01463,0.03536
2.6503,-0.05824,0.02406,0.02863
2.6524,-0.02932,0.03459,0.02550
2.6612,-0.00783,0.04385,0.02364
2.6613,-0.01740,0.05064,0.02309
2.6653,-0.01736,0.04312,0.01311
2.6712,-0.02446,0.03210,0.00916
2.6733,-0.02558,0.02590,0.01852
2.6778,-0.02186,0.01738,0.02303
2.6812,-0.01694,0.00060,0.01934
2.6857,0.00098,-0.01009,0.00374
2.6890,0.02003,-0.00527,-0.01878
2.6934,0.02456,-0.01949,-0.03631
2.6987,0.02556,-0.02292,-0.05946
2.7017,0.03366,-0.01919,-0.06813
2.7073,0.02751,-0.01195,-0.08136
2.7102,0.03090,-0.01070,-0.10158
2.7131,0.04027,-0.01661,-0.10728
2.7169,0.05187,-0.00583,-0.11177
2.7269,0.06939,0.00484,-0.11251
2.7313,0.07368,0.00355,-0.10851
2.7313,0.08507,0.01058,-0.10099
2.7338,0.08923,0.01163,-0.08653
2.7554,0.09690,0.00793,-0.06396
2.7556,0.08782,0.00071,-0.04647
2.7557,0.07758,-0.00881,-0.02694
2.7557,0.06630,-0.01706,-0.01122
2.7558,0.06223,-0.01572,-0.00526
2.7567,0.05216,-0.00251,0.00526
2.7618,0.02907,-0.00246,0.01686
2.7660,0.03225,-0.00597,0.01875
2.7685,0.01164,-0.00588,0.02882
2.7725,-0.00286,-0.00580,0.01751
2.7771,0.00411,0.00141,-0.00313
2.7815,0.00039,0.00261,-0.02715
2.7857,0.00374,0.00023,-0.04603
2.7917,0.02131,0.00498,-0.05751
2.7937,0.02678,0.00136,-0.07117
2.7966,0.02039,-0.00223,-0.07032
2.8007,0.01759,-0.00936,-0.05519
2.8047,0.01009,-0.01050,-0.04724
2.8087,0.01097,-0.01639,-0.03217
2.8126,0.02262,-0.02698,-0.01842
2.8178,0.01746,-0.02442,-0.00361
2.8224,0.01356,-0.01237,0.00393
2.8250,0.00140,-0.00993,0.01143
2.8288,-0.00464,-0.00869,0.02001
2.8324,-0.01649,-0.01697,0.02973
2.8369,-0.02342,-0.00260,0.04882
2.8403,-0.02429,0.00333,0.04992
2.8454,-0.02046,0.00802,0.04743
2.8482,-0.02605,0.01388,0.04249
2.8537,-0.02446,0.02799,0.04471
2.8580,-0.00738,0.03724,0.03145
2.8602,0.00238,0.05117,0.03731
2.8647,0.00376,0.05547,0.05147
2.8684,0.01223,0.04787,0.03926
2.8857,0.02056,0.04983,0.02364
2.8863,0.02768,0.04227,0.00942
2.8864,0.03592,0.03833,-0.01771
2.8865,0.03802,0.02967,-0.03983
2.8882,0.03540,0.02107,-0.06759
2.8955,0.03389,0.02085,-0.07846
2.8956,0.02281,0.00163,-0.07729
2.8988,0.02369,-0.01745,-0.06892
2.9034,0.00549,-0.02211,-0.07364
2.9066,-0.01260,-0.03979,-0.07013
2.9112,-0.01269,-0.05137,-0.05250
2.9157,-0.01878,-0.06642,-0.04807
2.9185,-0.02604,-0.08133,-0.03787
2.9282,-0.03448,-0.09968,-0.00757
2.9284,-0.04278,-0.09649,0.02474
2.9308,-0.05210,-0.08618,0.04351
2.9351,-0.06145,-0.07833,0.05732
2.9386,-0.06357,-0.05746,0.06971
2.9424,-0.07389,-0.02608,0.07835
2.9465,-0.07703,-0.01158,0.08103
2.9514,-0.06338,0.00756,0.07876
2.9570,-0.04982,0.03010,0.06103
2.9588,-0.04466,0.04771,0.05179
2.9634,-0.03946,0.06279,0.04379
2.9663,-0.03901,0.08132,0.02277
2.9713,-0.00173,0.08305,0.00435
2.9744,0.01860,0.07407,-0.00912
2.9828,0.01857,0.04855,-0.02367
2.9839,0.03636,0.04104,-0.03439
3.0093,0.05518,0.02883,-0.03905
3.0095,0.05724,0.01911,-0.04374
3.0096,0.04739,0.00473,-0.05554
3.0098,0.03757,-0.00480,-0.05884
3.0102,0.03608,-0.02018,-0.05736
3.0103,0.01922,-0.03305,-0.05831
3.0238,0.00369,-0.02920,-0.06038
3.0238,-0.00460,-0.01944,-0.06719
3.0246,-0.01878,-0.02282,-0.06561
3.0247,-0.04711,-0.01906,-0.06398
3.0295,-0.05378,-0.01653,-0.05870
3.0308,-0.07234,-0.01163,-0.04644
3.0351,-0.09786,-0.01034,-0.03186
3.0414,-0.08757,-0.01382,-0.02679
3.0431,-0.09629,-0.01608,-0.01584
3.0479,-0.09787,-0.02308,-0.00734
3.0508,-0.08045,-0.00745,0.00107
3.0547,-0.06905,-0.00501,0.00227
3.0587,-0.05312,-0.00735,0.00823
3.0634,-0.05040,0.00340,0.01529
3.0667,-0.03103,0.00931,0.01755
3.0718,-0.02499,0.01636,0.00673
3.0760,-0.01656,0.03168,-0.00053
3.0802,0.00250,0.02904,0.00541
3.0826,0.00474,0.03355,-0.00653
3.0882,0.00702,0.03327,-0.01476
3.0911,0.01761,0.02230,-0.01939
3.0944,0.02456,0.01143,-0.00733
3.0992,0.03150,-0.00173,-0.01085
3.1018,0.03004,-0.00053,-0.01076
3.1071,0.05836,-0.00173,-0.00696
3.1113,0.06387,-0.01478,-0.00450
3.1142,0.05980,-0.02298,-0.00085
3.1175,0.04623,-0.02399,0.01474
3.1375,0.02455,-0.02143,0.01239
3.1377,0.02202,-0.01889,0.00412
3.1378,0.00407,-0.01873,0.00888
3.1380,-0.01251,-0.01858,0.01478
3.1383,-0.01955,-0.00061,0.01469
3.1434,-0.02418,0.00888,0.01235
3.1458,-0.03581,0.02541,0.00064
3.1504,-0.04980,0.04298,0.00093
3.1559,-0.04466,0.05328,-0.00351
3.1578,-0.02889,0.06586,-0.01015
3.1620,-0.02750,0.06051,-0.00710
3.1664,-0.02610,0.05401,0.00423
3.1687,-0.03786,0.04044,0.00958
3.1732,-0.02338,0.02341,0.01977
3.1788,-0.01025,0.01007,0.02514
3.1810,-0.00559,-0.01503,0.01750
3.1863,-0.00215,-0.02687,0.02178
3.1904,-0.01181,-0.04572,0.02246
3.1926,-0.00005,-0.05730,0.02912
3.1967,0.01395,-0.05691,0.04402
3.2017,0.00879,-0.06482,0.06464
3.2063,-0.00357,-0.06077,0.07065
3.2091,-0.02527,-0.05079,0.07402
3.2126,-0.04212,-0.04682,0.07240
3.2180,-0.04575,-0.03930,0.05758
3.2210,-0.06008,-0.02946,0.03918
3.2251,-0.08858,-0.01850,0.01014
3.2339,-0.10613,-0.00645,-0.01508
3.2341,-0.10563,0.00077,-0.02362
3.2532,-0.11816,0.02218,-0.03560
3.2533,-0.11508,0.02202,-0.03673
3.2534,-0.12144,0.02067,-0.03546
3.2534,-0.11226,0.01814,-0.03184
3.2562,-0.11727,0.02751,-0.02221
3.2587,-0.09849,0.02373,-0.00913
3.2611,-0.07266,0.02829,-0.00321
3.2645,-0.05292,0.01975,0.00265
3.2716,-0.02975,0.02078,0.01805
3.2728,-0.01041,0.01466,0.01438
3.2768,0.02426,0.01333,-0.00453
3.2820,0.04555,0.01555,-0.01360
3.2866,0.04525,0.01538,-0.02129
3.2922,0.03663,0.00568,-0.02641
3.2922,0.03277,-0.00631,-0.03610
3.2969,0.04086,0.00077,-0.04311
3.3011,0.04287,-0.00647,-0.05707
3.3069,0.05309,-0.00177,-0.06727
3.3086,0.04892,-0.00424,-0.07029
3.3126,0.03766,0.00163,-0.09116
3.3176,0.03484,0.00982,-0.09165
3.3225,0.03315,0.00609,-0.08751
3.3252,0.03030,0.00476,-0.07278
3.3289,0.01798,0.00108,-0.07016
3.3337,0.01406,-0.00255,-0.05821
3.3388,0.01854,0.00810,-0.02983
3.3423,0.02895,0.02107,-0.01615
3.3452,0.03338,0.01967,-0.02636
3.3508,0.04257,0.03017,-0.01277
3.3526,0.07896,0.03582,0.00547
3.3587,0.08069,0.01649,-0.00607
3.3611,0.09541,-0.00745,-0.00561
3.3660,0.10887,-0.02167,0.00431
3.3684,0.11152,-0.02986,0.01196
3.3860,0.11662,-0.02373,0.01367
3.3862,0.14181,-0.01409,0.02013
3.3862,0.14428,-0.01524,0.01123
3.3863,0.12538,-0.01163,0.00841
3.3882,0.10778,-0.00688,0.01056
3.3915,0.10457,0.00020,0.00797
3.3970,0.09554,0.00128,0.00784
3.3996,0.08544,0.00828,0.01484
3.4084,0.07656,0.01168,0.00143
3.4089,0.06658,0.00198,-0.00583
3.4131,0.05195,0.00781,-0.01075
3.4201,0.05282,0.01360,-0.00505
3.4254,0.06444,0.01935,0.00760
3.4281,0.07595,0.01794,0.01167
3.4282,0.07902,0.01538,0.01319
3.4453,0.08684,0.00928,0.00859
3.4454,0.10164,-0.00388,0.00156
3.4454,0.10441,-0.00980,0.00167
3.4454,0.11310,-0.01922,-0.00304
3.4478,0.10748,-0.03213,-0.01253
3.4517,0.10905,-0.02474,-0.01117
3.4591,0.09873,-0.02929,0.01271
3.4593,0.10268,-0.03143,0.02695
3.4627,0.10898,-0.02998,0.03385
3.4674,0.11647,-0.02974,0.04313
3.4716,0.11201,-0.03068,0.04872
3.4771,0.10880,-0.02925,0.04487
3.4789,0.07117,-0.01833,0.04706
3.4853,0.06355,-0.00513,0.03612
3.4961,0.06667,-0.00510,0.03483
3.4962,0.03763,0.00086,0.02288
3.5090,0.01719,0.01033,0.01936
3.5095,0.00882,0.01615,0.01126
3.5095,-0.00185,0.03380,0.00666
3.5105,-0.00530,0.04181,0.00919
3.5112,-0.00397,0.03669,0.01171
3.5159,-0.00271,0.02805,0.00707
3.5184,0.00450,0.01711,-0.00116
3.5269,0.01874,0.01934,0.01080
3.5270,0.02824,0.00968,0.00593
3.5322,0.03648,0.00365,-0.01069
3.5354,0.05896,-0.00588,-0.03437
3.5386,0.05978,-0.00938,-0.05085
3.5427,0.07854,-0.01048,-0.05883
3.5464,0.08279,-0.00920,-0.06441
3.5507,0.09178,-0.00435,-0.06765
3.5549,0.09361,-0.00073,-0.06615
3.5585,0.06208,0.00762,-0.05755
3.5623,0.05466,0.00759,-0.05148
3.5662,0.05323,-0.00670,-0.04184
3.5717,0.01615,0.00170,-0.04063
3.5743,-0.01466,0.00409,-0.03949
3.5798,-0.02391,0.01241,-0.03594
3.5832,-0.03905,0.00640,-0.03838
3.5878,-0.05291,0.00637,-0.05141
3.5925,-0.09156,0.01228,-0.04171
3.5972,-0.10514,0.00982,-0.03197
3.6006,-0.11382,0.00381,-0.02825
3.6035,-0.15456,0.01566,-0.01973
3.6093,-0.17482,0.01434,-0.00410
3.6128,-0.17830,0.00709,0.01973
3.6192,-0.20787,-0.00010,0.03737
3.6195,-0.22178,-0.00365,0.04891
3.6410,-0.23430,-0.02381,0.03656
3.6412,-0.23369,-0.02597,0.04447
3.6414,-0.20104,-0.04593,0.06534
3.6415,-0.20790,-0.03959,0.07167
3.6466,-0.18971,-0.02497,0.07191
3.6474,-0.17525,-0.03304,0.07333
3.6482,-0.19769,-0.02798,0.05935
3.6513,-0.17953,-0.03364,0.05249
3.6562,-0.18527,-0.02501,0.04451
3.6614,-0.17428,-0.01645,0.03546
3.6621,-0.16105,-0.01866,0.03366
3.6654,-0.18822,-0.00066,0.02355
3.6715,-0.15218,-0.01964,0.02321
3.6777,-0.17111,-0.02302,0.02879
3.6780,-0.14951,-0.02521,0.03091
3.6818,-0.14110,-0.04875,0.03895
3.6857,-0.15772,-0.05546,0.03858
3.6907,-0.13735,-0.06451,0.03591
3.6933,-0.18011,-0.04972,0.03917
3.6980,-0.17979,-0.01723,0.05188
3.7017,-0.16750,0.00786,0.03833
3.7048,-0.18155,0.03036,0.02849
3.7093,-0.14197,0.03011,0.01048
3.7169,-0.18349,0.03223,-0.00978
3.7227,-0.19854,0.07471,-0.00962
3.7343,-0.13039,0.08121,-0.00947
3.7343,-0.14590,0.09358,-0.02352
3.7376,-0.12451,0.10111,-0.02322
3.7377,-0.09734,0.06937,-0.01936
3.7386,-0.09536,0.05334,-0.02140
3.7415,-0.08640,0.05763,-0.01512
3.7452,-0.00512,0.00369,-0.01482
3.7488,0.01140,-0.02487,-0.02158
3.7594,0.00636,-0.04607,-0.01874
3.7595,-0.00816,-0.05521,-0.00293
3.7636,0.05359,-0.06546,0.00802
3.7666,0.01506,-0.03642,0.00931
3.7695,0.08261,-0.01713,0.00708
3.7729,0.07359,-0.02413,0.01429
3.7775,0.09189,-0.03583,0.00371
3.7809,0.12665,-0.06999,-0.00920
3.7865,0.02828,-0.05279,-0.00303
3.7893,-0.01580,-0.00486,0.00428
3.7923,-0.00968,0.06287,0.01620
3.7964,0.09613,0.03621,0.00901
3.8006,0.08117,0.00502,-0.00646
3.8051,0.04016,0.00380,-0.01237
3.8092,0.02791,-0.01405,-0.00160
3.8141,0.04315,-0.01631,-0.02883
3.8190,0.05217,-0.00074,-0.02969
3.8219,0.10388,-0.01143,-0.01516
3.8256,0.01614,-0.00897,-0.00662
3.8370,-0.01617,0.01486,0.01482
3.8395,0.03135,0.01356,0.03010
3.8396,0.06534,-0.00554,0.03447
3.8413,0.04920,-0.02328,0.06476
3.8452,0.00947,-0.00879,0.06970
3.8523,0.01879,0.00797,0.07087
3.8541,0.09218,-0.01935,0.05177
3.8582,0.05810,-0.02623,0.02317
3.8602,0.03264,-0.00336,0.02213
3.8642,0.03232,0.03358,0.01862
3.8682,0.05461,0.04883,0.00800
3.8744,0.10640,0.02357,-0.01314
3.8760,0.09003,0.03176,-0.02931
3.8800,0.10472,0.04463,-0.02976
3.8847,0.07893,0.06333,-0.02188
3.8877,0.09369,0.05100,-0.01779
3.8917,0.12021,0.03165,-0.02318
3.8972,0.11797,0.01602,-0.02022
3.9005,0.11333,0.00052,-0.02089
3.9078,0.11466,0.00298,-0.01570
3.9112,0.07914,0.01018,-0.01421
3.9147,0.06405,0.00901,-0.01632
3.9174,0.05984,0.00904,-0.01968
3.9210,0.04144,0.01500,-0.03832
3.9263,0.01598,-0.00045,-0.04037
3.9287,0.01099,-0.01340,-0.03523
3.9327,-0.01054,-0.03219,-0.02059
3.9370,-0.02469,-0.05201,-0.01445
3.9405,-0.02324,-0.05265,0.00108
3.9446,0.00072,-0.04853,0.01171
3.9484,0.02096,-0.05276,0.02584
3.9534,0.05522,-0.05458,0.02553
3.9564,0.08568,-0.05636,0.02387
3.9617,0.11109,-0.06288,0.02813
3.9651,0.09828,-0.06459,0.00736
3.9698,0.06533,-0.04134,0.00698
3.9720,0.06724,-0.01829,0.02679
3.9778,0.07622,0.00574,0.02516
3.9818,0.10771,0.02957,0.02247
3.9884,0.08315,0.05914,0.03525
3.9892,0.08030,0.07299,0.03153
3.9922,0.07522,0.07959,0.03870
3.9960,0.06307,0.08017,0.04253
4.0002,0.06298,0.09970,0.03487
4.0115,0.06409,0.10717,0.03475
4.0115,0.07356,0.11217,0.03130
4.0122,0.05919,0.09811,0.02817
4.0180,0.04019,0.10433,0.02887
4.0217,0.03322,0.08791,0.02973
4.0227,0.05232,0.07518,0.02366
4.0270,0.05698,0.06016,0.01783
4.0311,0.02354,0.06070,0.02511
4.0353,0.00695,0.05293,0.03114
4.0397,0.00112,0.02741,0.04303
4.0427,-0.02129,-0.00503,0.03706
4.0468,-0.04225,-0.01701,0.04778
4.0508,-0.03708,-0.02057,0.05716
4.0573,-0.03071,-0.04310,0.05340
4.0588,-0.02554,-0.05357,0.04846
4.0624,0.00333,-0.05207,0.05661
4.0667,0.03201,-0.07433,0.05280
4.0710,0.03425,-0.08097,0.05610
4.0754,0.04121,-0.08399,0.06053
4.0789,0.02199,-0.09173,0.05423
4.0827,0.02078,-0.09583,0.04670
4.0871,0.00178,-0.08447,0.06312
4.0911,0.01378,-0.07320,0.05557
4.0946,-0.00745,-0.06558,0.04450
4.0984,-0.02745,-0.04495,0.03221
4.1027,-0.02816,-0.05062,0.03182
4.1063,-0.07983,-0.00516,0.03486
4.1127,-0.03614,0.01737,0.02947
4.1148,-0.04142,0.03023,0.03818
4.1268,-0.07046,0.04299,0.04665
4.1269,-0.07666,0.05092,0.05847
4.1270,-0.06622,0.05047,0.05226
4.1303,-0.06184,0.03459,0.05435
4.1368,-0.07766,0.02717,0.05160
4.1382,-0.11006,0.02098,0.04542
4.1419,-0.09708,0.00772,0.04171
4.1466,-0.08191,-0.01139,0.02153
4.1497,-0.08111,-0.02440,-0.00311
4.1557,-0.07441,-0.03733,-0.00483
4.1585,-0.07848,-0.03472,-0.01345
4.1621,-0.06354,-0.03452,-0.01000
4.1660,-0.03802,-0.02127,-0.00890
4.1703,-0.02343,0.00375,-0.00895
4.1742,-0.01726,0.01194,0.01714
4.1789,-0.01703,0.02598,0.03121
4.1849,-0.00731,0.04346,0.02028
4.1872,-0.01418,0.06794,0.01171
4.1912,-0.01972,0.07319,0.01160
4.1948,-0.01094,0.07484,0.00318
4.1986,0.01673,0.05985,-0.01227
4.2027,0.02997,0.03191,-0.03704
4.2075,0.03015,0.00658,-0.05092
4.2111,0.02314,-0.00785,-0.05165
4.2145,0.02805,-0.01266,-0.03698
4.2186,0.04236,-0.03878,-0.03918
4.2231,0.03625,-0.07894,-0.03551
4.2267,0.03374,-0.10331,-0.03083
4.2310,0.02407,-0.10252,-0.03105
4.2391,0.02266,-0.08628,-0.02069
4.2395,0.02956,-0.06660,-0.01774
4.2431,0.02694,-0.06132,-0.00422
4.2468,0.02429,-0.05251,0.00429
4.2510,0.03593,-0.03544,0.01136
4.2625,0.05458,-0.02444,0.01353
4.2626,0.06473,-0.01234,0.01679
4.2632,0.07482,-0.00034,0.01405
4.2666,0.07533,0.01157,0.02551
4.2714,0.07230,0.02338,0.03688
4.2747,0.08004,0.03865,0.04697
4.2785,0.09009,0.05380,0.04511
4.2822,0.11555,0.05099,0.04460
4.2866,0.12296,0.05294,0.03474
4.2912,0.12315,0.03466,0.02636
4.2943,0.11146,0.02008,0.03128
4.2998,0.09629,0.01511,0.02918
4.3025,0.08721,0.00778,0.02739
4.3060,0.06516,0.00643,0.02932
4.3103,0.03382,0.00983,0.02899
4.3151,0.04433,0.01558,0.03228
4.3180,0.03222,0.01058,0.02727
4.3219,0.02139,0.01274,0.02119
4.3275,0.07100,-0.00056,0.00570
4.3319,0.23764,-0.08858,-0.01309
4.3337,0.14413,-0.13907,-0.01979
4.3378,-0.16811,-0.05015,0.01385
4.3414,-0.11425,0.03684,0.06973
4.3463,0.06153,0.05542,0.05966
4.3505,0.08129,0.02396,0.01876
4.3529,0.22433,-0.05593,0.03038
4.3573,0.12036,-0.09594,0.03583
4.3610,0.01503,-0.07859,0.04820
4.3662,0.00792,-0.03407,0.07950
4.3695,0.09133,-0.03148,0.07835
4.3786,-0.05877,0.01741,0.06176
4.3787,0.02389,0.04808,0.06779
4.3857,0.23420,-0.01653,0.03819
4.3917,-0.00854,0.01204,-0.00059
4.3917,-0.03185,0.02968,0.02155
4.3923,0.02574,0.03053,0.04008
4.3962,-0.01345,0.03374,-0.00198
4.4007,0.05232,-0.01177,-0.00698
4.4051,-0.11526,0.02979,-0.00712
4.4092,-0.06419,0.04133,-0.00727
4.4119,-0.05633,0.04089,-0.00987
4.4179,0.05949,-0.00467,-0.04343
4.4213,0.02576,-0.00708,-0.06490
4.4254,0.04454,-0.01896,-0.06961
4.4291,-0.02222,0.02152,-0.05899
4.4331,-0.13360,0.08781,-0.04139
4.4374,0.02900,0.05735,-0.03478
4.4414,0.07148,0.01291,-0.04850
4.4450,-0.05503,0.01397,-0.04795
4.4491,-0.06887,0.01622,-0.01066
4.4531,-0.05639,-0.00290,0.00470
4.4573,-0.12342,-0.00998,0.00677
4.4609,-0.19573,0.00795,0.01476
4.4648,-0.09291,-0.04672,0.03446
4.4687,-0.08939,-0.09618,0.02784
4.4726,-0.20218,-0.08940,0.02598
4.4768,-0.25704,-0.06011,0.06689
4.4808,-0.19739,-0.05719,0.10379
4.4849,-0.13130,-0.05903,0.10475
4.4913,-0.05141,-0.07985,0.11030
4.4938,-0.17537,-0.03754,0.12756
4.4974,-0.18887,-0.01339,0.13745
4.5010,-0.20341,0.04146,0.12930
4.5127,-0.13120,0.06022,0.08679
4.5127,0.03640,0.01943,0.05535
4.5145,0.14909,-0.02221,0.00995
4.5170,-0.00869,0.02794,-0.02305
4.5215,-0.07254,0.09073,-0.02240
4.5246,-0.00873,0.11617,-0.02412
4.5286,-0.00848,0.11407,-0.04582
4.5331,0.03093,0.07870,-0.05526
4.5414,-0.00121,0.05074,-0.05853
4.5426,-0.11613,0.04438,-0.06643
4.5446,-0.06510,0.01906,-0.04796
4.5482,0.07211,-0.03694,-0.04143
4.5522,-0.04452,-0.03428,-0.04568
4.5566,-0.18309,0.02776,-0.00014
4.5607,0.12986,-0.09599,0.03664
4.5654,-0.06346,-0.03222,0.00170
4.5681,0.00732,-0.04381,0.00378
4.5722,-0.07808,-0.02084,0.04015
4.5786,0.02603,-0.04199,-0.00113
4.5794,0.04389,-0.02614,-0.00060
4.5836,-0.03469,0.03354,0.02120
4.5871,-0.02225,0.00959,0.02843
4.5909,-0.06467,0.02742,0.02132
4.5968,-0.02464,0.00947,0.01415
4.5990,-0.05872,0.02493,0.02253
4.6028,0.00969,-0.03813,0.00229
4.6072,-0.08994,-0.00802,0.00006
4.6109,-0.10921,0.01470,0.00621
4.6195,-0.12230,0.02773,0.01476
4.6196,-0.09046,0.04658,0.01739
4.6225,0.12299,-0.03569,0.01646
4.6275,-0.01486,-0.01037,-0.00231
4.6309,0.12180,-0.08623,-0.00532
4.6425,-0.16786,0.01788,0.00002
4.6426,0.05405,0.01898,0.00537
4.6493,0.24826,-0.09278,0.00366
4.6494,-0.05834,-0.01950,0.00195
4.6508,0.16516,-0.08580,0.02993
4.6546,-0.04442,-0.02446,0.02694
4.6584,0.01387,-0.00521,-0.00932
4.6625,0.03139,0.02457,0.02002
4.6665,-0.06637,0.05054,0.03362
4.6731,-0.05531,0.05136,0.04945
4.6748,-0.00393,-0.00484,0.06038
4.6784,-0.11329,-0.00474,0.04262
4.6835,-0.08277,-0.00463,0.05465
4.6878,-0.08220,-0.01640,0.05699
4.6903,-0.11254,-0.02093,0.07355
4.6942,-0.04631,-0.03375,0.08758
4.7008,-0.11367,0.00581,0.09074
4.7035,-0.07595,0.03435,0.07371
4.7096,-0.04086,0.03532,0.05330
4.7156,-0.04889,0.04342,0.02120
4.7156,0.01559,0.01105,0.01089
4.7205,0.03312,-0.02106,0.01026
4.7230,0.04570,-0.04103,0.00143
4.7272,0.00703,-0.03591,0.00348
4.7314,0.00793,-0.04152,0.01388
4.7382,-0.07433,-0.00314,0.03375
4.7387,-0.07155,0.00997,0.03804
4.7455,-0.08539,0.01108,0.03646
4.7474,-0.10506,0.01694,0.02540
4.7607,-0.13525,0.01561,0.01806
4.7608,-0.13427,0.01548,0.00011
4.7608,-0.19139,0.02484,-0.01047
4.7724,-0.23034,0.05075,-0.01257
4.7725,-0.19172,0.01943,-0.01704
4.7725,-0.19149,-0.01519,-0.03447
4.7792,-0.20202,-0.01152,-0.04110
4.7796,-0.19831,0.00043,-0.03218
4.7831,-0.14351,-0.02809,-0.02693
4.7894,-0.21028,-0.02312,-0.02419
4.7913,-0.17317,-0.02056,-0.01314
4.7953,-0.17320,-0.01682,0.00362
4.7989,-0.18151,-0.01786,0.00828
4.8029,-0.13037,-0.02126,0.02823
4.8084,-0.11294,-0.03292,0.02285
4.8158,-0.09217,-0.04685,0.02221
4.8163,-0.03481,-0.07016,0.03458
4.8198,-0.00536,-0.09684,0.02671
4.8222,-0.00480,-0.11616,0.01402
4.8269,0.00996,-0.12700,0.01448
4.8304,0.01970,-0.11163,0.01260
4.8361,-0.00045,-0.09401,0.01088
4.8385,-0.01210,-0.06824,0.00564
4.8442,-0.00588,-0.03318,-0.00655
4.8465,-0.00922,-0.00793,-0.01023
4.8516,-0.03618,0.04560,-0.01376
4.8543,-0.00230,0.09986,-0.01478
4.8575,0.00408,0.12635,-0.01453
4.8616,-0.06204,0.13717,-0.00355
4.8650,-0.07749,0.15500,0.02414
4.8710,-0.05230,0.16082,0.03255
4.8732,-0.04738,0.16063,0.01484
4.8775,-0.01042,0.14144,0.00922
4.8810,0.01806,0.10458,0.00973
4.8939,0.04158,0.06920,0.04354
4.8940,0.07916,0.02699,0.04623
4.8941,0.07128,0.00889,0.04177
4.9010,0.08364,0.00043,0.04568
4.9020,0.15524,-0.03409,0.03665
4.9075,0.14071,-0.06358,0.01344
4.9091,0.10849,-0.06788,-0.00127
4.9145,0.15361,-0.07808,-0.01111
4.9172,0.16391,-0.07394,-0.02203
4.9210,0.15863,-0.06984,-0.03638
4.9275,0.15099,-0.04202,-0.02693
4.9289,0.16003,-0.02866,-0.00108
4.9330,0.15468,-0.03440,0.00539
4.9403,0.11017,-0.02703,0.02122
4.9414,0.11235,-0.00189,0.02496
4.9452,0.20225,0.00167,0.02863
4.9510,0.18930,-0.00786,0.02856
4.9536,0.11345,-0.00187,0.02031
4.9579,0.12741,0.00050,0.03110
4.9635,0.11514,-0.00308,0.03226
4.9651,0.10892,-0.00428,0.01455
4.9706,0.10758,0.00048,0.00533
4.9737,0.12765,-0.00194,0.01523
4.9777,0.11794,0.01704,0.01084
4.9813,0.12248,0.01685,0.00887
4.9867,0.15923,-0.00233,0.01279
4.9904,0.13619,0.01427,-0.00106
4.9953,0.17161,-0.00015,-0.01239
4.9972,0.15559,0.00693,-0.01292
5.0075,0.17653,-0.00623,-0.02068
5.0077,0.17602,-0.00503,-0.02370
5.0110,0.21246,-0.01570,-0.04219
5.0141,0.21402,-0.00609,-0.04517
5.0180,0.23450,0.00701,-0.05296
5.0225,0.22405,0.01289,-0.06313
5.0249,0.17799,0.02466,-0.05543
5.0289,0.18098,0.02326,-0.05250
5.0329,0.16375,0.02425,-0.04377
5.0371,0.10743,0.00981,-0.04585
5.0408,0.09193,-0.00452,-0.05148
5.0448,0.05041,-0.00923,-0.06885
5.0500,0.03420,-0.01153,-0.07893
5.0528,0.02643,-0.00313,-0.07934
5.0575,0.03063,-0.00787,-0.05237
5.0608,0.01466,-0.00782,-0.01965
5.0648,0.01786,-0.00064,0.01153
5.0686,0.04248,-0.01015,0.04015
5.0724,0.02185,-0.01839,0.08270
5.0763,0.07263,-0.01231,0.09985
5.0805,0.08394,-0.01814,0.10728
5.0845,0.06541,-0.00729,0.11108
5.0885,0.10878,-0.01196,0.09333
5.0929,0.13036,-0.00947,0.06863
5.0971,0.06520,0.00844,0.04894
5.1012,0.08611,0.04163,0.01640
5.1046,0.10553,0.05671,-0.01449
5.1084,0.14268,0.05383,-0.03188
5.1126,0.06667,0.07116,-0.03711
5.1165,0.06379,0.06695,-0.02915
5.1233,0.08689,0.06751,-0.02222
5.1275,0.17007,-0.00084,-0.04012
5.1295,0.26207,-0.14584,-0.06363
5.1346,-0.03959,-0.11148,-0.05835
5.1421,-0.07380,0.02949,-0.03054
5.1470,0.00517,0.11584,-0.01011
5.1470,-0.00676,0.11832,-0.03022
5.1484,0.08361,0.07090,-0.02646
5.1524,0.04633,0.03932,-0.01213
5.1568,-0.02742,0.04483,0.00921
5.1606,0.01820,0.03724,0.02790
5.1653,0.07416,0.00358,0.03093
5.1681,-0.00333,-0.02266,0.02681
5.1734,-0.08362,-0.01662,0.05946
